Mosquito,Latitude,Longitude,Population,Phylodiversity,Temperature,Precipitation,Leaf Index High Veg,Leaf Index Low Veg,Maximum Temperature,Minimum Temperature,Maximum 10 Meter U Wind,Minimum 10 Meter U Wind,Maximum 10 Meter V Wind,Minimum 10 Meter V Wind,Maximum Leaf Area Index High Vegetation,Minimum Leaf Area Index High Vegetation,Maximum Leaf Area Index Low Vegetation,Minimum Leaf Area Index Low Vegetation,Maximum Skin Reservoir Content,Minimum Skin Reservoir Content,Maximum Snow Depth,Minimum Snow Depth,keys,EvergreenDeciduousNeedleleafTrees,EvergreenBroadleafTrees,DeciduousBroadleafTrees,MixedOtherTrees,Shrubs,HerbaceousVegetation,CultivatedandManagedVegetation,RegularlyFloodedVegetation,UrbanBuilt-up,SnowIce,Barren,OpenWater,Timing
1.0,42.012703,-89.335773,51152.0,0.609942034,293.2507324,0.003677526,1.990513444,2.546505213,3.941560507,-4.276460648,5.355866909,-5.748727798,301.23172,286.0108032,2.218630314,1.818374872,2.731421947,2.404659033,0.000418692,0.0,-7.35e-24,-7.35e-24,351,0,0,0,0,0,9,61,0,30,0,0,0,18
2.0,42.012703,-89.335773,51152.0,0.609942034,297.5430603,0.003099056,2.40988493,2.885595798,3.439987183,-2.947046757,4.304582596,-4.464570522,303.3029175,290.5939026,2.483781815,2.236321926,2.945178986,2.745725155,0.000433177,2.91e-11,-7.35e-24,-7.35e-24,352,0,0,0,0,0,9,61,0,30,0,0,0,19
2.0,42.012703,-89.335773,51152.0,0.609942034,297.9761658,0.002453881,2.40988493,2.885595798,5.080920219,-3.591706276,5.999357224,-4.014879704,303.0220947,292.6684265,2.483781815,2.236321926,2.945178986,2.745725155,0.000501838,0.0,-7.35e-24,-7.35e-24,353,0,0,0,0,0,9,61,0,30,0,0,0,31
2.0,42.012703,-89.335773,51152.0,0.609942034,296.6782532,0.000901963,2.319602489,2.809945583,3.541315556,-3.665669441,4.632897854,-4.041585922,302.2910156,288.525177,2.429699659,2.106429338,2.901003122,2.632674217,0.000436309,0.0,-7.35e-24,-7.35e-24,354,0,0,0,0,0,9,61,0,30,0,0,0,32
1.0,42.012703,-89.335773,51152.0,0.609942034,296.8177795,0.002057591,2.40988493,2.885595798,5.637042999,-3.701687336,5.358518124,-3.183871269,301.8803101,290.4648438,2.483781815,2.236321926,2.945178986,2.745725155,0.000463371,0.0,-7.35e-24,-7.35e-24,355,0,0,0,0,0,9,61,0,30,0,0,0,55
2.0,40.751641,-89.617198,185963.0,0.981146122,297.095459,0.002711076,2.507062197,3.021373034,6.864655018,-4.594957352,5.077152729,-6.054283142,303.1583252,290.5219116,2.525304794,2.453518152,3.066272259,2.884392262,0.000481518,-2.91e-11,-7.35e-24,-7.35e-24,356,0,0,0,0,0,12,18,0,70,0,0,0,7
1.0,40.751641,-89.617198,185963.0,0.981146122,297.5492859,0.00284361,2.489135504,2.977071524,3.813139915,-3.701617241,5.783408165,-4.75070715,302.1147461,290.6875916,2.521941423,2.406774282,3.062880754,2.755144358,0.00046858,0.0,-7.35e-24,-7.35e-24,357,0,0,0,0,0,12,18,0,70,0,0,0,8
1.0,40.751641,-89.617198,185963.0,0.981146122,296.4592896,0.007485369,2.381331921,2.698359966,5.484464645,-3.864245892,5.531584263,-5.794365406,303.8114014,285.9555664,2.448374748,2.329000235,2.871442556,2.556128502,0.000450249,0.0,-7.35e-24,-7.35e-24,358,0,0,0,0,0,12,18,0,70,0,0,0,42
8.0,40.751641,-89.617198,185963.0,0.981146122,297.4346313,0.001841949,2.507062197,3.021373034,4.68768549,-3.649835587,5.543017387,-3.564747334,303.0830994,291.9106445,2.525304794,2.453518152,3.066272259,2.884392262,0.000470006,0.0,-7.35e-24,-7.35e-24,359,0,0,0,0,0,12,18,0,70,0,0,0,55
2.0,40.751641,-89.617198,185963.0,0.981146122,296.9780273,0.001283819,2.489135504,2.977071524,5.36917305,-3.383665562,4.809603691,-3.947204828,302.4301453,292.3157959,2.521941423,2.406774282,3.062880754,2.755144358,0.000468589,0.0,-7.35e-24,-7.35e-24,360,0,0,0,0,0,12,18,0,70,0,0,0,56
1.0,38.086072,-89.327036,20449.0,0.163102525,296.8343506,0.003804812,1.620460868,2.235840321,2.41236496,-3.2557199,3.315535784,-3.959747076,302.181366,288.040802,1.904552579,1.355200529,2.242535591,2.230359077,0.000342071,0.0,-7.35e-24,-7.35e-24,362,0,0,0,0,0,13,88,0,0,0,0,0,9
1.0,38.086072,-89.327036,20449.0,0.163102525,299.0585632,0.004039699,2.168725967,2.249044895,2.953578472,-3.582239866,2.824835062,-2.556029558,302.3208923,294.6014099,2.282113075,1.924801946,2.25124073,2.243052006,0.000402872,0.0,-7.35e-24,-7.35e-24,363,0,0,0,0,0,13,88,0,0,0,0,0,20
2.0,40.033545,-88.574111,15680.0,1.000087865,297.6224976,0.002399643,4.276939392,2.749364853,6.663427353,-4.336209297,5.111492157,-5.741445065,303.3518066,290.3962402,4.319727898,4.190448761,2.930810452,2.389656305,0.000581003,-2.91e-11,-7.35e-24,-7.35e-24,365,0,0,0,11,0,3,86,0,0,0,0,0,7
2.0,40.033545,-88.574111,15680.0,1.000087865,294.6543579,0.005467176,3.967155933,1.437354684,7.209158421,-5.702903748,5.58848381,-5.836858749,301.3006287,286.6757813,4.077645302,3.904310226,1.898187637,1.179072738,0.000420666,0.0,-7.35e-24,-7.35e-24,366,0,0,0,11,0,3,86,0,0,0,0,0,9
1.0,37.362137,-88.486721,3326.0,0.655798621,299.0005493,0.003441983,3.880118132,1.19e-07,2.570981979,-1.89127636,3.262411594,-2.880435705,303.6059875,292.1814575,4.024284363,3.569096565,0.0,0.0,0.000730518,0.0,-7.35e-24,-7.35e-24,368,10,0,0,22,0,28,39,0,0,0,0,0,8
2.0,37.362137,-88.486721,3326.0,0.655798621,297.5568848,0.004571585,3.977295399,1.19e-07,3.105541229,-1.668249846,4.844988823,-3.323899746,303.104126,290.3071289,4.026100636,3.921017885,0.0,0.0,0.000729797,0.0,-7.35e-24,-7.35e-24,369,10,0,0,22,0,28,39,0,0,0,0,0,42
1.0,37.085676,-89.163005,6419.0,0.778567022,300.5644226,0.003836742,2.708473921,3.113151312,2.646574736,-2.111604691,3.437871456,-2.450865746,303.4804077,296.1524353,2.749767303,2.580721617,3.135979652,3.042235374,0.000509256,0.0,-7.35e-24,-7.35e-24,370,1,0,0,0,3,7,28,0,37,0,0,24,31
1.0,37.085676,-89.163005,6419.0,0.778567022,297.8124695,0.004383282,2.676514149,3.095208883,1.673159719,-4.2275424,2.670666218,-3.154835224,302.7010498,291.6610107,2.750345707,2.481725454,3.136373043,2.986675978,0.000509348,0.0,-7.35e-24,-7.35e-24,371,1,0,0,0,3,7,28,0,37,0,0,24,32
1.0,41.250527,-89.314094,5601.0,0.641980535,296.940033,0.003812685,2.400475264,2.864024639,3.12228632,-4.624498844,5.851777554,-5.406985283,301.2905579,290.1912842,2.521864176,2.176285982,3.013902903,2.584822178,0.00051105,0.0,-7.35e-24,-7.35e-24,372,0,0,0,7,0,8,84,0,0,0,0,0,8
1.0,41.470163,-90.583113,117299.07197943445,0.728559786,296.9966736,0.005644106,2.081688166,2.266584158,6.009280682,-4.982522011,4.726625919,-3.971671104,303.7575989,290.3528137,2.305207968,1.91883111,2.441296101,2.138795376,0.000425484,0.0,-7.35e-24,-7.35e-24,374,7,0,11,9,0,4,18,0,51,0,0,0,6
5.0,41.470163,-90.583113,117299.07197943445,0.728559786,297.2674561,0.00192462,2.50260067,2.595443487,5.608819962,-4.434842587,5.520733833,-5.283686638,302.4221191,291.871582,2.56778574,2.322641373,2.646104813,2.454930305,0.000486491,-2.91e-11,-7.35e-24,-7.35e-24,375,7,0,11,9,0,4,18,0,51,0,0,0,7
13.0,41.470163,-90.583113,117299.07197943445,0.728559786,297.4905701,0.004379564,2.440546751,2.547966957,2.997238159,-3.824525356,5.957976341,-5.975111961,302.111084,289.8299561,2.545021057,2.196895599,2.62904048,2.358152628,0.000484919,0.0,-7.35e-24,-7.35e-24,376,7,0,11,9,0,4,18,0,51,0,0,0,8
1.0,41.470163,-90.583113,117299.07197943445,0.728559786,295.0701904,0.006250571,1.919698954,2.142953157,5.743401527,-4.379487514,5.166885853,-5.082977772,300.1751099,288.6191711,2.17629385,1.73632443,2.34215498,2.002309799,0.000418183,-2.91e-11,-7.35e-24,-7.35e-24,377,7,0,11,9,0,4,18,0,51,0,0,0,21
2.0,41.470163,-90.583113,117299.07197943445,0.728559786,297.1065063,0.001453532,2.440546751,2.547966957,4.61863184,-3.320068359,4.856699944,-4.238368988,302.1860657,291.5605774,2.545021057,2.196895599,2.62904048,2.358152628,0.000341507,0.0,-7.35e-24,-7.35e-24,378,7,0,11,9,0,4,18,0,51,0,0,0,56
2.0,41.470163,-90.583113,117299.07197943445,0.728559786,292.8950195,0.001452439,1.919698954,2.142953157,5.017711639,-3.071266174,4.005021095,-5.127819061,300.1342468,282.0865479,2.17629385,1.73632443,2.34215498,2.002309799,0.000394013,0.0,-7.35e-24,-7.35e-24,379,7,0,11,9,0,4,18,0,51,0,0,0,57
3.0,38.515973,-89.989779,117299.07197943445,1.086120124,299.6664429,0.003527933,1.874273777,1.19e-07,3.339715958,-2.104979992,3.45746851,-4.047191143,304.2161255,292.9790344,2.114373922,1.684791088,0.0,0.0,0.000388738,0.0,-7.35e-24,-7.35e-24,380,0,0,0,3,0,0,0,0,97,0,0,0,6
5.0,38.515973,-89.989779,117299.07197943445,1.086120124,299.60495,0.002237146,2.313843012,1.19e-07,3.722332954,-2.859532833,3.338741541,-4.49040699,304.6018372,292.8454285,2.388918161,2.132674694,0.0,0.0,0.000437561,-2.91e-11,-7.35e-24,-7.35e-24,381,0,0,0,3,0,0,0,0,97,0,0,0,7
5.0,38.515973,-89.989779,117299.07197943445,1.086120124,298.7539673,0.003851614,2.205715179,1.19e-07,3.535229206,-2.409535408,4.284137249,-3.353122711,302.3003845,291.8707886,2.338229895,1.92812109,0.0,0.0,0.000430944,0.0,-7.35e-24,-7.35e-24,382,0,0,0,3,0,0,0,0,97,0,0,0,8
5.0,38.515973,-89.989779,117299.07197943445,1.086120124,296.5235291,0.004052384,1.592070103,1.19e-07,3.504137278,-3.599420071,3.67596674,-4.129117966,301.6156921,288.7420959,1.905162334,1.315182447,0.0,0.0,0.000332451,0.0,-7.35e-24,-7.35e-24,383,0,0,0,3,0,0,0,0,97,0,0,0,9
1.0,38.515973,-89.989779,117299.07197943445,1.086120124,296.4247437,0.005457771,1.874273777,1.19e-07,4.350328922,-2.931479216,4.27515173,-5.31905365,301.8780823,288.3351135,2.114373922,1.684791088,0.0,0.0,0.00037569,0.0,-7.35e-24,-7.35e-24,384,0,0,0,3,0,0,0,0,97,0,0,0,18
2.0,38.515973,-89.989779,117299.07197943445,1.086120124,298.7504883,0.006073858,2.205715179,1.19e-07,3.086232662,-3.562630415,3.1994946,-2.334792137,301.9153442,294.2207642,2.338229895,1.92812109,0.0,0.0,0.000432524,0.0,-7.35e-24,-7.35e-24,385,0,0,0,3,0,0,0,0,97,0,0,0,20
1.0,38.515973,-89.989779,117299.07197943445,1.086120124,298.894165,0.003577579,2.313843012,1.19e-07,2.563366652,-2.682692289,3.519044876,-3.191355705,302.8702393,293.039032,2.388918161,2.132674694,0.0,0.0,0.000401796,0.0,-7.35e-24,-7.35e-24,386,0,0,0,3,0,0,0,0,97,0,0,0,43
1.0,38.515973,-89.989779,117299.07197943445,1.086120124,299.3466187,0.002224462,2.205715179,1.19e-07,2.321355343,-1.915529847,4.145170689,-2.462645769,303.2216492,292.9099121,2.338229895,1.92812109,0.0,0.0,0.000406293,-2.91e-11,-7.35e-24,-7.35e-24,387,0,0,0,3,0,0,0,0,97,0,0,0,44
2.0,38.515973,-89.989779,117299.07197943445,1.086120124,300.4345398,0.003077186,2.313843012,1.19e-07,2.597353935,-2.346236229,3.953262806,-3.359660149,304.8800049,294.2888794,2.388918161,2.132674694,0.0,0.0,0.00044635,0.0,-7.35e-24,-7.35e-24,388,0,0,0,3,0,0,0,0,97,0,0,0,55
1.0,37.737717,-88.545818,25315.0,1.002815932,298.8479004,0.003723016,2.90599227,3.007059574,3.020773888,-1.965211511,4.042587757,-3.29759407,303.2525024,291.0700684,3.04837513,2.655170679,3.041488171,2.949213266,0.000564463,0.0,-7.35e-24,-7.35e-24,389,0,0,0,8,0,9,0,0,83,0,0,0,8
1.0,37.737717,-88.545818,25315.0,1.002815932,296.6388855,0.00409678,2.343856096,2.878287792,2.345751524,-2.56769371,2.514932394,-3.713505507,302.5601501,285.4608459,2.635014772,2.053800821,2.94455719,2.813002825,0.000487927,0.0,-7.35e-24,-7.35e-24,390,0,0,0,8,0,9,0,0,83,0,0,0,9
2.0,39.791063,-89.644572,140742.0,1.0473174,297.9644165,0.003068,2.494651318,2.990478039,6.170258999,-3.564678669,4.520470619,-5.67812109,303.5899963,290.4900513,2.554051161,2.408721447,3.124976158,2.793799162,0.000517643,-2.91e-11,-7.35e-24,-7.35e-24,391,0,0,0,0,0,0,0,0,100,0,0,0,7
1.0,39.791063,-89.644572,140742.0,1.0473174,297.7910461,0.003680151,2.349615335,2.667011261,3.785800457,-3.294379711,6.051680565,-4.461611748,301.5913086,290.7750549,2.459803581,2.194425583,2.913951397,2.320434093,0.000490103,0.0,-7.35e-24,-7.35e-24,392,0,0,0,0,0,0,0,0,100,0,0,0,8
4.0,39.791063,-89.644572,140742.0,1.0473174,295.2069397,0.003119614,2.04380703,1.983286381,5.844051838,-5.543719769,5.44207859,-4.770557404,301.7452393,287.2425537,2.182773113,1.959358215,2.294183254,1.794065237,0.000398157,0.0,-7.35e-24,-7.35e-24,393,0,0,0,0,0,0,0,0,100,0,0,0,9
1.0,39.791063,-89.644572,140742.0,1.0473174,286.8681946,0.002861763,1.910046101,1.682600617,6.138632298,-3.355712891,5.518467426,-4.806113243,299.1210632,275.6204224,1.95547843,1.88719511,1.785136223,1.630117774,0.000332328,0.0,0.0,0.0,394,0,0,0,0,0,0,0,0,100,0,0,0,10
1.0,39.791063,-89.644572,140742.0,1.0473174,298.4859314,0.002209809,2.494651318,2.990478039,2.83936429,-2.599111319,4.378983974,-3.656319618,302.6758728,292.0060425,2.554051161,2.408721447,3.124976158,2.793799162,0.000547015,2.91e-11,-7.35e-24,-7.35e-24,395,0,0,0,0,0,0,0,0,100,0,0,0,19
1.0,39.791063,-89.644572,140742.0,1.0473174,297.1251526,0.003192005,2.349615335,2.667011261,4.217543125,-4.356536865,4.583388805,-3.723843336,301.6038818,291.513916,2.459803581,2.194425583,2.913951397,2.320434093,0.000478742,0.0,-7.35e-24,-7.35e-24,396,0,0,0,0,0,0,0,0,100,0,0,0,20
1.0,39.791063,-89.644572,140742.0,1.0473174,285.8258667,0.001893345,1.910046101,1.682600617,4.50681591,-4.114053249,6.306529999,-5.19641161,294.8746643,275.9464722,1.95547843,1.88719511,1.785136223,1.630117774,0.000328185,0.0,0.004882738,0.0,397,0,0,0,0,0,0,0,0,100,0,0,0,34
1.0,39.791063,-89.644572,140742.0,1.0473174,298.0086365,0.002562358,2.349615335,2.667011261,4.131433487,-2.837410927,5.078433037,-2.859978199,302.194397,290.2030029,2.459803581,2.194425583,2.913951397,2.320434093,0.000476743,-2.91e-11,-7.35e-24,-7.35e-24,398,0,0,0,0,0,0,0,0,100,0,0,0,44
1.0,39.791063,-89.644572,140742.0,1.0473174,295.3036499,0.001464905,2.04380703,1.983286381,4.161670208,-2.830052376,5.687644005,-5.171394348,300.1427002,286.7272644,2.182773113,1.959358215,2.294183254,1.794065237,0.000410168,0.0,-7.35e-24,-7.35e-24,399,0,0,0,0,0,0,0,0,100,0,0,0,45
1.0,39.791063,-89.644572,140742.0,1.0473174,289.2844543,0.004190823,1.910046101,1.682600617,6.145359039,-5.678622246,6.094829082,-5.631992817,297.7965088,280.3355713,1.95547843,1.88719511,1.785136223,1.630117774,0.000343146,0.0,-7.35e-24,-7.35e-24,400,0,0,0,0,0,0,0,0,100,0,0,0,46
1.0,39.629778,-90.455964,4363.0,0.159890129,298.5508728,0.002674334,2.463827133,2.926873207,5.604859829,-2.95024538,3.985526323,-5.068511963,304.0433044,291.0018005,2.52187109,2.392192125,3.037214279,2.789525986,0.000532809,-2.91e-11,-7.35e-24,-7.35e-24,402,0,0,0,1,0,10,72,0,17,0,0,0,7
2.0,39.629778,-90.455964,4363.0,0.159890129,298.3554077,0.003427548,2.307029247,2.628556252,3.448932171,-3.3255229,5.073336601,-3.974348545,302.2398071,291.525116,2.418815851,2.160770893,2.841789722,2.347661018,0.00049391,0.0,-7.35e-24,-7.35e-24,403,0,0,0,1,0,10,72,0,17,0,0,0,8
2.0,39.629778,-90.455964,4363.0,0.159890129,295.4162598,0.003931659,2.019066334,2.076526165,4.665338039,-4.214578152,4.882613182,-4.436600685,301.6925049,286.8127747,2.149920225,1.93382287,2.326761723,1.916981101,0.000407817,0.0,-7.35e-24,-7.35e-24,404,0,0,0,1,0,10,72,0,17,0,0,0,9
1.0,39.629778,-90.455964,4363.0,0.159890129,298.9708557,0.002399424,2.463827133,2.926873207,2.552312851,-2.326627254,4.240341187,-3.302840233,302.9513245,293.0099792,2.52187109,2.392192125,3.037214279,2.789525986,0.000529912,2.91e-11,-7.35e-24,-7.35e-24,405,0,0,0,1,0,10,72,0,17,0,0,0,19
2.0,41.093372,-89.863178,6227.0,-0.317354574,297.3890381,0.003502564,2.492542267,2.844368458,3.14653492,-3.673326969,6.197443008,-6.896192074,302.4058533,289.3083496,2.502798319,2.471073389,3.099473476,2.364037991,0.000512567,0.0,-7.35e-24,-7.35e-24,406,0,0,0,0,0,20,80,0,0,0,0,0,8
3.0,42.289011,-89.634265,48274.0,0.206045191,296.0993958,0.002799651,2.401610851,2.827282906,3.471128464,-4.044268608,6.387733936,-6.207709789,301.4356995,289.7406921,2.449365854,2.290142059,2.91371727,2.624898911,0.000509018,-2.91e-11,-7.35e-24,-7.35e-24,407,0,0,0,1,0,8,30,0,60,0,0,0,7
3.0,42.289011,-89.634265,48274.0,0.206045191,295.9356995,0.00565023,2.342801571,2.721796036,3.19455719,-5.015095234,6.131849766,-5.283781528,300.4783325,289.3140869,2.413567066,2.207007408,2.849363804,2.476937771,0.000493264,0.0,-7.35e-24,-7.35e-24,408,0,0,0,1,0,8,30,0,60,0,0,0,8
1.0,42.289011,-89.634265,48274.0,0.206045191,292.0509033,0.00615456,2.053378582,2.201921225,6.596815109,-5.011437416,6.210466385,-2.851341963,299.6888428,282.0157166,2.195960045,1.941902757,2.456891537,2.007823944,0.000435349,0.0,-7.35e-24,-7.35e-24,409,0,0,0,1,0,8,30,0,60,0,0,0,9
4.0,42.289011,-89.634265,48274.0,0.206045191,290.4525146,0.004405808,2.053378582,2.201921225,6.741941929,-3.748827219,4.991658211,-3.93979311,297.7540283,283.465271,2.195960045,1.941902757,2.456891537,2.007823944,0.000416069,0.0,-7.35e-24,-7.35e-24,411,0,0,0,1,0,8,30,0,60,0,0,0,33
1.0,42.289011,-89.634265,48274.0,0.206045191,291.5535583,0.002614847,2.053378582,2.201921225,4.615952015,-3.177855492,4.193977356,-5.437336922,298.2009277,281.3284912,2.195960045,1.941902757,2.456891537,2.007823944,0.00040642,0.0,-7.35e-24,-7.35e-24,412,0,0,0,1,0,8,30,0,60,0,0,0,57
2.0,40.568757,-89.625115,136211.0,0.713638583,297.7440796,0.003167073,2.415806293,2.874255657,3.740869045,-3.509290695,5.827136993,-3.662694454,302.2337952,290.8847046,2.470455885,2.296238661,2.96860981,2.67029047,0.000469859,0.0,-7.35e-24,-7.35e-24,413,2,0,0,12,0,0,0,0,86,0,0,0,8
2.0,40.568757,-89.625115,136211.0,0.713638583,295.6621704,0.004117339,2.157369614,2.434566975,5.064745903,-2.84779048,4.864011765,-4.116337299,300.7935486,289.2561951,2.286134005,2.056849718,2.653326988,2.265372753,0.000424032,-2.91e-11,-7.35e-24,-7.35e-24,414,2,0,0,12,0,0,0,0,86,0,0,0,21
1.0,40.568757,-89.625115,136211.0,0.713638583,294.9085388,0.001246639,2.157369614,2.434566975,4.099118233,-3.052829742,4.938245773,-5.532984257,299.9163513,286.6923523,2.286134005,2.056849718,2.653326988,2.265372753,0.000433173,0.0,-7.35e-24,-7.35e-24,415,2,0,0,12,0,0,0,0,86,0,0,0,45
1.0,40.568757,-89.625115,136211.0,0.713638583,297.6163025,0.002373399,2.455796719,2.944311619,4.405564785,-3.801383972,5.410251617,-3.468142509,303.3252258,291.9291382,2.487535,2.374385357,3.000143766,2.802986622,0.00047609,0.0,-7.35e-24,-7.35e-24,416,2,0,0,12,0,0,0,0,86,0,0,0,55
1.0,37.450952,-89.266574,17272.0,1.122492025,299.9510193,0.001418978,4.161024094,0.467055917,2.257537842,-2.179846287,2.297522545,-4.024772644,305.0618591,293.2963867,4.211769104,4.092550278,0.467760921,0.465463996,0.000376284,-2.91e-11,-7.35e-24,-7.35e-24,417,0,0,13,11,0,7,70,0,0,0,0,0,7
2.0,37.450952,-89.266574,17272.0,1.122492025,298.6586304,0.003621101,3.975592136,0.464334369,2.748331547,-2.018939257,3.394291878,-3.210830688,303.2974243,291.7517395,4.126715183,3.699238539,0.467055082,0.45825243,0.000733792,0.0,-7.35e-24,-7.35e-24,418,0,0,13,11,0,7,70,0,0,0,0,0,8
1.0,37.450952,-89.266574,17272.0,1.122492025,296.6699524,0.002816491,3.303462267,0.449365497,2.075544834,-2.578639507,3.66926837,-3.37380743,302.9311523,286.727478,3.676855326,2.843108416,0.457752228,0.439326286,0.00063765,0.0,-7.35e-24,-7.35e-24,419,0,0,13,11,0,7,70,0,0,0,0,0,9
2.0,40.142628,-87.610707,81464.0,0.7852264,296.7929077,0.003480256,2.609593153,2.994509935,4.246914864,-4.010941982,3.692681551,-3.900633574,301.4017334,288.7617188,2.688680887,2.436669588,3.085822582,2.7935853,0.000536947,0.0,-7.35e-24,-7.35e-24,420,0,8,0,0,0,6,20,0,66,0,0,0,43
1.0,40.142628,-87.610707,81464.0,0.7852264,297.944397,0.003753635,2.492948055,2.860950232,4.174425125,-3.397852421,4.753523827,-2.692695379,302.6634521,290.289856,2.618505716,2.262661219,3.006123781,2.592396736,0.00051382,-2.91e-11,-7.35e-24,-7.35e-24,421,0,8,0,0,0,6,20,0,66,0,0,0,44
1.0,40.142628,-87.610707,81464.0,0.7852264,296.7963562,0.002382366,2.492948055,2.860950232,3.856924534,-3.014948606,5.005190849,-3.270130396,301.7093811,289.821991,2.618505716,2.262661219,3.006123781,2.592396736,0.000521606,0.0,-7.35e-24,-7.35e-24,422,0,8,0,0,0,6,20,0,66,0,0,0,56
4.0,40.914233,-90.643075,17683.0,-0.287791048,294.6260376,0.00566882,2.430082798,2.217998743,5.197886467,-5.031434536,5.371212482,-4.955006123,302.0716858,284.6552429,2.478362799,2.393685579,2.721678257,1.825089216,0.000436695,0.0,-7.35e-24,-7.35e-24,424,0,0,0,8,0,3,11,0,78,0,0,0,18
15.0,40.914233,-90.643075,17683.0,-0.287791048,298.6973267,0.001268728,2.517850637,3.123432875,3.13239193,-3.076472044,4.629377365,-4.296944618,303.5470886,292.4605408,2.534806967,2.482184887,3.299805641,2.760254145,0.000508934,2.91e-11,-7.35e-24,-7.35e-24,425,0,0,0,8,0,3,11,0,78,0,0,0,19
2.0,40.914233,-90.643075,17683.0,-0.287791048,296.5041809,0.00231916,2.490108967,2.818967104,4.635692596,-3.989430666,5.336318016,-3.176938295,301.3716736,290.9669189,2.518313408,2.439811468,3.122094154,2.275499344,0.00048694,0.0,-7.35e-24,-7.35e-24,426,0,0,0,8,0,3,11,0,78,0,0,0,20
3.0,38.353618,-89.377987,12989.0,0.107423349,296.6450806,0.003896448,1.487511158,2.21850276,2.831122637,-3.750785828,3.532432318,-4.115402222,301.9137573,288.2224121,1.832139015,1.198482275,2.219468832,2.216298342,0.000317729,0.0,-7.35e-24,-7.35e-24,427,0,0,0,5,0,13,80,0,0,0,0,1,9
4.0,38.353618,-89.377987,12989.0,0.107423349,297.6156006,0.003053128,2.157856464,2.219712257,1.90655005,-3.146380901,2.969490528,-3.264070511,302.1328125,290.9627075,2.273467779,1.858187199,2.219868183,2.219458818,0.000429456,0.0,-7.35e-24,-7.35e-24,428,0,0,0,5,0,13,80,0,0,0,0,1,32
1.0,38.353618,-89.377987,12989.0,0.107423349,299.4536743,0.001561791,2.157856464,2.219712257,2.412213802,-2.043396473,4.333470345,-2.312687635,303.3917236,293.1932373,2.273467779,1.858187199,2.219868183,2.219458818,0.000401589,-2.91e-11,-7.35e-24,-7.35e-24,429,0,0,0,5,0,13,80,0,0,0,0,1,44
1.0,38.353618,-89.377987,12989.0,0.107423349,299.0675659,0.000751714,1.633763909,2.219359398,3.071496964,-3.402883053,3.778793335,-3.960902214,304.1325378,291.3221741,1.90990901,1.477765203,2.219475269,2.219231606,0.000225991,0.0,-7.35e-24,-7.35e-24,430,0,0,0,5,0,13,80,0,0,0,0,1,54
1.0,38.380632,-88.372524,16014.0,-0.504295333,299.5137939,0.002646778,2.344991684,0.413682461,4.250579834,-3.248598099,3.322989464,-3.762971401,305.0589294,292.9994507,2.434673309,2.161261559,0.416855812,0.406973958,0.000442061,-2.91e-11,-7.35e-24,-7.35e-24,431,0,0,0,0,0,20,23,0,56,0,0,0,7
4.0,38.380632,-88.372524,16014.0,-0.504295333,298.7173462,0.003379871,2.180325747,0.408793569,3.426822662,-2.440678596,5.166694164,-3.208748341,302.2896729,291.6598206,2.343170166,1.882656336,0.413931847,0.399550676,0.000423048,0.0,-7.35e-24,-7.35e-24,432,0,0,0,0,0,20,23,0,56,0,0,0,8
2.0,38.380632,-88.372524,16014.0,-0.504295333,296.5000305,0.005718247,1.550781846,0.389036894,2.799848795,-3.467756987,3.227820158,-4.104557037,302.2355347,286.7147217,1.858665228,1.314953804,0.398798585,0.381475449,0.000317277,0.0,-7.35e-24,-7.35e-24,433,0,0,0,0,0,20,23,0,56,0,0,0,9
2.0,38.08615,-88.172062,15640.0,0.205844874,298.8050842,0.003665279,2.161587715,2.963766098,3.040267944,-2.408584595,4.27719593,-3.6200068,302.6567383,291.4822998,2.351043463,1.835725069,2.981916428,2.931505442,0.000453857,0.0,-7.35e-24,-7.35e-24,435,0,0,0,0,0,15,33,0,52,0,0,0,8
2.0,38.08615,-88.172062,15640.0,0.205844874,296.5960388,0.005219385,1.482563019,2.896230221,2.718849182,-2.928594589,2.964035749,-4.160057068,302.2252808,285.7146606,1.809805155,1.242159128,2.928934097,2.871956348,0.000337567,0.0,-7.35e-24,-7.35e-24,436,0,0,0,0,0,15,33,0,52,0,0,0,9
2.0,38.08615,-88.172062,15640.0,0.205844874,298.7504883,0.002866575,2.161587715,2.963766098,2.692307234,-3.206193924,3.246681452,-2.556803226,303.1729736,294.052887,2.351043463,1.835725069,2.981916428,2.931505442,0.000440779,0.0,-7.35e-24,-7.35e-24,437,0,0,0,0,0,15,33,0,52,0,0,0,20
2.0,41.807641,-89.961705,59607.0,0.028890468,295.8721313,0.008188719,4.648694992,2.305190563,5.746512413,-5.527565002,5.416196346,-3.798754215,302.8357239,288.0365601,4.699719429,4.609094143,2.711057186,1.987325907,0.00046232,0.0,-7.35e-24,-7.35e-24,438,0,0,0,0,0,23,45,0,33,0,0,0,6
1.0,41.807641,-89.961705,59607.0,0.028890468,296.4703369,0.002835737,4.742222309,3.040625811,5.248420715,-4.327345371,5.852789879,-5.951894283,301.7443542,290.3892212,4.758432388,4.703574181,3.176415443,2.742039442,0.000544253,-2.91e-11,-7.35e-24,-7.35e-24,439,0,0,0,0,0,23,45,0,33,0,0,0,7
